Train_loss,epoch,step,test_accuracy,test_loss,val_accuracy,val_loss
1.7899165153503418,0,49,,,,
1.364856243133545,0,99,,,,
1.1054576635360718,0,149,,,,
1.0028846263885498,0,199,,,,
0.8169428110122681,0,249,,,,
0.514811098575592,0,299,,,,
0.5988800525665283,0,349,,,,
0.45741766691207886,0,399,,,,
0.49308887124061584,0,449,,,,
,0,459,,,0.8812698125839233,0.4386116564273834
0.35091912746429443,1,499,,,,
0.40938401222229004,1,549,,,,
0.3317909836769104,1,599,,,,
0.35727590322494507,1,649,,,,
0.34919899702072144,1,699,,,,
0.3224642872810364,1,749,,,,
0.2931371331214905,1,799,,,,
0.2553004324436188,1,849,,,,
0.24970079958438873,1,899,,,,
,1,919,,,0.9066666960716248,0.32893508672714233
0.29082047939300537,2,949,,,,
0.2515852451324463,2,999,,,,
0.34874504804611206,2,1049,,,,
0.40110909938812256,2,1099,,,,
0.17971555888652802,2,1149,,,,
0.2683345675468445,2,1199,,,,
0.2551921606063843,2,1249,,,,
0.18920786678791046,2,1299,,,,
0.410674124956131,2,1349,,,,
,2,1379,,,0.9157142639160156,0.284115195274353
0.1607246696949005,3,1399,,,,
0.14726129174232483,3,1449,,,,
0.23511028289794922,3,1499,,,,
0.12362454831600189,3,1549,,,,
0.28607630729675293,3,1599,,,,
0.2959636449813843,3,1649,,,,
0.4319717288017273,3,1699,,,,
0.3553507328033447,3,1749,,,,
0.24726858735084534,3,1799,,,,
,3,1839,,,0.9242857098579407,0.25930795073509216
0.23618872463703156,4,1849,,,,
0.24267415702342987,4,1899,,,,
0.256620317697525,4,1949,,,,
0.2706984281539917,4,1999,,,,
0.22306057810783386,4,2049,,,,
0.3263202905654907,4,2099,,,,
0.2954661548137665,4,2149,,,,
0.16564348340034485,4,2199,,,,
0.14780853688716888,4,2249,,,,
0.21663516759872437,4,2299,,,,
,4,2299,,,0.9288889169692993,0.23825594782829285
,5,2300,0.9301698207855225,0.2309008240699768,,
,5,2300,0.9301698207855225,0.2309008240699768,,
