Train_loss,epoch,step,test_accuracy,test_loss,val_accuracy,val_loss
1.7899165153503418,0,49,,,,
1.364856243133545,0,99,,,,
1.1054576635360718,0,149,,,,
1.0028846263885498,0,199,,,,
0.8169428110122681,0,249,,,,
0.514811098575592,0,299,,,,
0.5988800525665283,0,349,,,,
0.45741766691207886,0,399,,,,
0.49308887124061584,0,449,,,,
,0,459,,,0.8812698125839233,0.4386116564273834
0.35091912746429443,1,499,,,,
0.40938401222229004,1,549,,,,
0.3317909836769104,1,599,,,,
0.35727590322494507,1,649,,,,
0.34919899702072144,1,699,,,,
0.3224642872810364,1,749,,,,
0.2931371331214905,1,799,,,,
0.2553004324436188,1,849,,,,
0.24970079958438873,1,899,,,,
,1,919,,,0.9066666960716248,0.32893508672714233
0.29082047939300537,2,949,,,,
0.2515852451324463,2,999,,,,
0.34874504804611206,2,1049,,,,
0.40110909938812256,2,1099,,,,
0.17971555888652802,2,1149,,,,
0.2683345675468445,2,1199,,,,
0.2551921606063843,2,1249,,,,
0.18920786678791046,2,1299,,,,
0.410674124956131,2,1349,,,,
,2,1379,,,0.9157142639160156,0.284115195274353
0.1607246696949005,3,1399,,,,
0.14726129174232483,3,1449,,,,
0.23511028289794922,3,1499,,,,
0.12362454831600189,3,1549,,,,
0.28607630729675293,3,1599,,,,
0.2959636449813843,3,1649,,,,
0.4319717288017273,3,1699,,,,
0.3553507328033447,3,1749,,,,
0.24726858735084534,3,1799,,,,
,3,1839,,,0.9242857098579407,0.25930795073509216
0.23618872463703156,4,1849,,,,
0.24267415702342987,4,1899,,,,
0.256620317697525,4,1949,,,,
0.2706984281539917,4,1999,,,,
0.22306057810783386,4,2049,,,,
0.3263202905654907,4,2099,,,,
0.2954661548137665,4,2149,,,,
0.16564348340034485,4,2199,,,,
0.14780853688716888,4,2249,,,,
0.21663516759872437,4,2299,,,,
,4,2299,,,0.9288889169692993,0.23825594782829285
0.24992425739765167,5,2349,,,,
0.2141411155462265,5,2399,,,,
0.30498096346855164,5,2449,,,,
0.17967656254768372,5,2499,,,,
0.13483478128910065,5,2549,,,,
0.2264229655265808,5,2599,,,,
0.19745361804962158,5,2649,,,,
0.31719717383384705,5,2699,,,,
0.2266656905412674,5,2749,,,,
,5,2759,,,0.9326984286308289,0.2248883694410324
0.24657008051872253,6,2799,,,,
0.41762009263038635,6,2849,,,,
0.14314118027687073,6,2899,,,,
0.18942032754421234,6,2949,,,,
0.05212494730949402,6,2999,,,,
0.14496617019176483,6,3049,,,,
0.23413243889808655,6,3099,,,,
0.24239222705364227,6,3149,,,,
0.3146345019340515,6,3199,,,,
,6,3219,,,0.9377777576446533,0.208211749792099
0.4099685251712799,7,3249,,,,
0.25567182898521423,7,3299,,,,
0.31063371896743774,7,3349,,,,
0.14442136883735657,7,3399,,,,
0.1743856519460678,7,3449,,,,
0.1717475950717926,7,3499,,,,
0.1561759114265442,7,3549,,,,
0.14796094596385956,7,3599,,,,
0.08433246612548828,7,3649,,,,
,7,3679,,,0.9428571462631226,0.19760112464427948
0.15541408956050873,8,3699,,,,
0.14346998929977417,8,3749,,,,
0.07974420487880707,8,3799,,,,
0.2442546784877777,8,3849,,,,
0.09902343899011612,8,3899,,,,
0.34814512729644775,8,3949,,,,
0.12561190128326416,8,3999,,,,
0.13584664463996887,8,4049,,,,
0.33160656690597534,8,4099,,,,
,8,4139,,,0.945555567741394,0.18734920024871826
0.055366151034832,9,4149,,,,
0.11101742833852768,9,4199,,,,
0.17073175311088562,9,4249,,,,
0.06109246984124184,9,4299,,,,
0.1340181678533554,9,4349,,,,
0.20637401938438416,9,4399,,,,
0.06848606467247009,9,4449,,,,
0.11742214113473892,9,4499,,,,
0.259796679019928,9,4549,,,,
0.33705243468284607,9,4599,,,,
,9,4599,,,0.9490476250648499,0.17777326703071594
,10,4600,0.9466751217842102,0.17062969505786896,,
,10,4600,0.9466751217842102,0.17062969505786896,,
